insecticide,surface,repnum,total mosquitoes,filename,num_mos,month,strain,hours,mort_pcent,miscount,species,resistance
deltamethrin,mud,1,11,Results for 12 months post spray/Fang 26th oct 17.xlsx,11,12,fang,72,100,0,An. funestus,susceptible
deltamethrin,mud,2,11,Results for 12 months post spray/Fang 26th oct 17.xlsx,11,12,fang,72,90.90909091,0,An. funestus,susceptible
deltamethrin,mud,3,12,Results for 12 months post spray/Fang 26th oct 17.xlsx,12,12,fang,72,100,0,An. funestus,susceptible
control,wood,1,10,Results for 12 months post spray/Fumoz 26 oct 17.xlsx,10,12,fumoz,72,0,0,An. funestus,resistant
control,wood,2,9,Results for 12 months post spray/Fumoz 26 oct 17.xlsx,9,12,fumoz,72,0,0,An. funestus,resistant
control,wood,3,7,Results for 12 months post spray/Fumoz 26 oct 17.xlsx,7,12,fumoz,72,14.28571429,0,An. funestus,resistant
deltamethrin,wood,1,10,Results for 12 months post spray/Fumoz 26 oct 17.xlsx,10,12,fumoz,72,30,0,An. funestus,resistant
deltamethrin,wood,2,11,Results for 12 months post spray/Fumoz 26 oct 17.xlsx,11,12,fumoz,72,0,0,An. funestus,resistant
deltamethrin,wood,3,10,Results for 12 months post spray/Fumoz 26 oct 17.xlsx,10,12,fumoz,72,30,0,An. funestus,resistant
control,cement,1,10,Results for 12 months post spray/Fumoz 26 oct 17.xlsx,10,12,fumoz,72,10,0,An. funestus,resistant
control,cement,2,10,Results for 12 months post spray/Fumoz 26 oct 17.xlsx,10,12,fumoz,72,10,0,An. funestus,resistant
control,cement,3,10,Results for 12 months post spray/Fumoz 26 oct 17.xlsx,10,12,fumoz,72,20,0,An. funestus,resistant
deltamethrin,cement,1,9,Results for 12 months post spray/Fumoz 26 oct 17.xlsx,9,12,fumoz,72,33.33333333,0,An. funestus,resistant
deltamethrin,cement,2,8,Results for 12 months post spray/Fumoz 26 oct 17.xlsx,8,12,fumoz,72,25,0,An. funestus,resistant
deltamethrin,cement,3,9,Results for 12 months post spray/Fumoz 26 oct 17.xlsx,9,12,fumoz,72,11.11111111,0,An. funestus,resistant
control,mud,1,10,Results for 12 months post spray/Fumoz 26 oct 17.xlsx,10,12,fumoz,72,0,0,An. funestus,resistant
control,mud,2,10,Results for 12 months post spray/Fumoz 26 oct 17.xlsx,10,12,fumoz,72,10,0,An. funestus,resistant
control,mud,3,11,Results for 12 months post spray/Fumoz 26 oct 17.xlsx,11,12,fumoz,72,9.090909091,0,An. funestus,resistant
deltamethrin,mud,1,10,Results for 12 months post spray/Fumoz 26 oct 17.xlsx,10,12,fumoz,72,20,0,An. funestus,resistant
deltamethrin,mud,2,10,Results for 12 months post spray/Fumoz 26 oct 17.xlsx,10,12,fumoz,72,20,0,An. funestus,resistant
deltamethrin,mud,3,11,Results for 12 months post spray/Fumoz 26 oct 17.xlsx,11,12,fumoz,72,18.18181818,0,An. funestus,resistant
control,wood,1,9,Results for 12 months post spray/Kisumu 24th oct 17.xlsx,9,12,kisumu,72,11.11111111,0,An. gambiae,susceptible
control,wood,2,11,Results for 12 months post spray/Kisumu 24th oct 17.xlsx,11,12,kisumu,72,0,0,An. gambiae,susceptible
control,wood,3,10,Results for 12 months post spray/Kisumu 24th oct 17.xlsx,10,12,kisumu,72,20,0,An. gambiae,susceptible
deltamethrin,wood,1,9,Results for 12 months post spray/Kisumu 24th oct 17.xlsx,9,12,kisumu,72,100,0,An. gambiae,susceptible
deltamethrin,wood,2,10,Results for 12 months post spray/Kisumu 24th oct 17.xlsx,10,12,kisumu,72,100,0,An. gambiae,susceptible
deltamethrin,wood,3,12,Results for 12 months post spray/Kisumu 24th oct 17.xlsx,12,12,kisumu,72,100,0,An. gambiae,susceptible
control,cement,1,10,Results for 12 months post spray/Kisumu 24th oct 17.xlsx,10,12,kisumu,72,0,0,An. gambiae,susceptible
control,cement,2,10,Results for 12 months post spray/Kisumu 24th oct 17.xlsx,10,12,kisumu,72,20,0,An. gambiae,susceptible
control,cement,3,10,Results for 12 months post spray/Kisumu 24th oct 17.xlsx,10,12,kisumu,72,20,0,An. gambiae,susceptible
deltamethrin,cement,1,10,Results for 12 months post spray/Kisumu 24th oct 17.xlsx,10,12,kisumu,72,100,0,An. gambiae,susceptible
deltamethrin,cement,2,10,Results for 12 months post spray/Kisumu 24th oct 17.xlsx,10,12,kisumu,72,90,0,An. gambiae,susceptible
deltamethrin,cement,3,10,Results for 12 months post spray/Kisumu 24th oct 17.xlsx,10,12,kisumu,72,100,0,An. gambiae,susceptible
control,mud,1,10,Results for 12 months post spray/Kisumu 24th oct 17.xlsx,10,12,kisumu,72,0,0,An. gambiae,susceptible
control,mud,2,9,Results for 12 months post spray/Kisumu 24th oct 17.xlsx,9,12,kisumu,72,11.11111111,0,An. gambiae,susceptible
control,mud,3,11,Results for 12 months post spray/Kisumu 24th oct 17.xlsx,11,12,kisumu,72,18.18181818,0,An. gambiae,susceptible
deltamethrin,mud,1,9,Results for 12 months post spray/Kisumu 24th oct 17.xlsx,9,12,kisumu,72,66.66666667,0,An. gambiae,susceptible
deltamethrin,mud,2,9,Results for 12 months post spray/Kisumu 24th oct 17.xlsx,9,12,kisumu,72,88.88888889,0,An. gambiae,susceptible
deltamethrin,mud,3,11,Results for 12 months post spray/Kisumu 24th oct 17.xlsx,11,12,kisumu,72,54.54545455,0,An. gambiae,susceptible
control,wood,1,9,Results for 12 months post spray/New Orleans 27th Oct 17.xlsx,9,12,orleans,72,0,0,A. aegypti,susceptible
control,wood,2,10,Results for 12 months post spray/New Orleans 27th Oct 17.xlsx,10,12,orleans,72,0,0,A. aegypti,susceptible
control,wood,3,10,Results for 12 months post spray/New Orleans 27th Oct 17.xlsx,10,12,orleans,72,0,0,A. aegypti,susceptible
deltamethrin,wood,1,7,Results for 12 months post spray/New Orleans 27th Oct 17.xlsx,7,12,orleans,72,100,0,A. aegypti,susceptible
deltamethrin,wood,2,10,Results for 12 months post spray/New Orleans 27th Oct 17.xlsx,10,12,orleans,72,100,0,A. aegypti,susceptible
deltamethrin,wood,3,10,Results for 12 months post spray/New Orleans 27th Oct 17.xlsx,10,12,orleans,72,100,0,A. aegypti,susceptible
control,cement,1,10,Results for 12 months post spray/New Orleans 27th Oct 17.xlsx,10,12,orleans,72,0,0,A. aegypti,susceptible
control,cement,2,10,Results for 12 months post spray/New Orleans 27th Oct 17.xlsx,10,12,orleans,72,0,0,A. aegypti,susceptible
control,cement,3,10,Results for 12 months post spray/New Orleans 27th Oct 17.xlsx,10,12,orleans,72,0,0,A. aegypti,susceptible
deltamethrin,cement,1,11,Results for 12 months post spray/New Orleans 27th Oct 17.xlsx,11,12,orleans,72,100,0,A. aegypti,susceptible
deltamethrin,cement,2,10,Results for 12 months post spray/New Orleans 27th Oct 17.xlsx,10,12,orleans,72,100,0,A. aegypti,susceptible
deltamethrin,cement,3,10,Results for 12 months post spray/New Orleans 27th Oct 17.xlsx,10,12,orleans,72,90,0,A. aegypti,susceptible
control,mud,1,12,Results for 12 months post spray/New Orleans 27th Oct 17.xlsx,12,12,orleans,72,8.333333333,0,A. aegypti,susceptible
control,mud,2,10,Results for 12 months post spray/New Orleans 27th Oct 17.xlsx,10,12,orleans,72,0,0,A. aegypti,susceptible
control,mud,3,10,Results for 12 months post spray/New Orleans 27th Oct 17.xlsx,10,12,orleans,72,0,0,A. aegypti,susceptible
deltamethrin,mud,1,9,Results for 12 months post spray/New Orleans 27th Oct 17.xlsx,9,12,orleans,72,33.33333333,0,A. aegypti,susceptible
deltamethrin,mud,2,10,Results for 12 months post spray/New Orleans 27th Oct 17.xlsx,10,12,orleans,72,60,0,A. aegypti,susceptible
deltamethrin,mud,3,9,Results for 12 months post spray/New Orleans 27th Oct 17.xlsx,9,12,orleans,72,66.66666667,0,A. aegypti,susceptible
control,wood,1,11,Results for 12 months post spray/VK7 2014 24th oct 17.xlsx,11,12,vk7,72,9.090909091,0,An. gambiae,resistant
control,wood,2,9,Results for 12 months post spray/VK7 2014 24th oct 17.xlsx,9,12,vk7,72,11.11111111,0,An. gambiae,resistant
control,wood,3,10,Results for 12 months post spray/VK7 2014 24th oct 17.xlsx,10,12,vk7,72,10,0,An. gambiae,resistant
deltamethrin,wood,1,10,Results for 12 months post spray/VK7 2014 24th oct 17.xlsx,10,12,vk7,72,0,0,An. gambiae,resistant
deltamethrin,wood,2,9,Results for 12 months post spray/VK7 2014 24th oct 17.xlsx,9,12,vk7,72,11.11111111,0,An. gambiae,resistant
deltamethrin,wood,3,9,Results for 12 months post spray/VK7 2014 24th oct 17.xlsx,9,12,vk7,72,0,0,An. gambiae,resistant
control,cement,1,10,Results for 12 months post spray/VK7 2014 24th oct 17.xlsx,10,12,vk7,72,10,0,An. gambiae,resistant
control,cement,2,10,Results for 12 months post spray/VK7 2014 24th oct 17.xlsx,10,12,vk7,72,10,0,An. gambiae,resistant
control,cement,3,10,Results for 12 months post spray/VK7 2014 24th oct 17.xlsx,10,12,vk7,72,10,0,An. gambiae,resistant
deltamethrin,cement,1,9,Results for 12 months post spray/VK7 2014 24th oct 17.xlsx,9,12,vk7,72,0,0,An. gambiae,resistant
deltamethrin,cement,2,10,Results for 12 months post spray/VK7 2014 24th oct 17.xlsx,10,12,vk7,72,10,0,An. gambiae,resistant
deltamethrin,cement,3,11,Results for 12 months post spray/VK7 2014 24th oct 17.xlsx,11,12,vk7,72,9.090909091,0,An. gambiae,resistant
control,mud,1,10,Results for 12 months post spray/VK7 2014 24th oct 17.xlsx,10,12,vk7,72,20,0,An. gambiae,resistant
control,mud,2,10,Results for 12 months post spray/VK7 2014 24th oct 17.xlsx,10,12,vk7,72,0,0,An. gambiae,resistant
control,mud,3,11,Results for 12 months post spray/VK7 2014 24th oct 17.xlsx,11,12,vk7,72,18.18181818,0,An. gambiae,resistant
deltamethrin,mud,1,10,Results for 12 months post spray/VK7 2014 24th oct 17.xlsx,10,12,vk7,72,10,0,An. gambiae,resistant
deltamethrin,mud,2,10,Results for 12 months post spray/VK7 2014 24th oct 17.xlsx,10,12,vk7,72,20,0,An. gambiae,resistant
deltamethrin,mud,3,10,Results for 12 months post spray/VK7 2014 24th oct 17.xlsx,10,12,vk7,72,0,0,An. gambiae,resistant
control,wood,1,9,Results for 18 months post spray/Cayman 08 May 18.xlsx,9,18,cayman,72,0,0,A. aegypti,resistant
control,wood,2,7,Results for 18 months post spray/Cayman 08 May 18.xlsx,7,18,cayman,72,0,0,A. aegypti,resistant
control,wood,3,10,Results for 18 months post spray/Cayman 08 May 18.xlsx,10,18,cayman,72,10,0,A. aegypti,resistant
deltamethrin,wood,1,6,Results for 18 months post spray/Cayman 08 May 18.xlsx,6,18,cayman,72,66.66666667,0,A. aegypti,resistant
deltamethrin,wood,2,10,Results for 18 months post spray/Cayman 08 May 18.xlsx,10,18,cayman,72,90,0,A. aegypti,resistant
deltamethrin,wood,3,10,Results for 18 months post spray/Cayman 08 May 18.xlsx,10,18,cayman,72,60,0,A. aegypti,resistant
control,cement,1,9,Results for 18 months post spray/Cayman 08 May 18.xlsx,9,18,cayman,72,0,0,A. aegypti,resistant
control,cement,2,11,Results for 18 months post spray/Cayman 08 May 18.xlsx,11,18,cayman,72,0,0,A. aegypti,resistant
control,cement,3,9,Results for 18 months post spray/Cayman 08 May 18.xlsx,9,18,cayman,72,0,0,A. aegypti,resistant
deltamethrin,cement,1,10,Results for 18 months post spray/Cayman 08 May 18.xlsx,10,18,cayman,72,60,0,A. aegypti,resistant
deltamethrin,cement,2,9,Results for 18 months post spray/Cayman 08 May 18.xlsx,9,18,cayman,72,66.66666667,0,A. aegypti,resistant
deltamethrin,cement,3,10,Results for 18 months post spray/Cayman 08 May 18.xlsx,10,18,cayman,72,0,0,A. aegypti,resistant
control,mud,1,10,Results for 18 months post spray/Cayman 08 May 18.xlsx,10,18,cayman,72,0,0,A. aegypti,resistant
control,mud,2,9,Results for 18 months post spray/Cayman 08 May 18.xlsx,9,18,cayman,72,0,0,A. aegypti,resistant
control,mud,3,10,Results for 18 months post spray/Cayman 08 May 18.xlsx,10,18,cayman,72,0,0,A. aegypti,resistant
deltamethrin,mud,1,10,Results for 18 months post spray/Cayman 08 May 18.xlsx,10,18,cayman,72,0,0,A. aegypti,resistant
deltamethrin,mud,2,9,Results for 18 months post spray/Cayman 08 May 18.xlsx,9,18,cayman,72,0,0,A. aegypti,resistant
deltamethrin,mud,3,9,Results for 18 months post spray/Cayman 08 May 18.xlsx,9,18,cayman,72,11.11111111,0,A. aegypti,resistant
control,wood,1,11,Results for 18 months post spray/Fang 04 may 18 .xlsx,11,18,fang,72,0,0,An. funestus,susceptible
control,wood,2,10,Results for 18 months post spray/Fang 04 may 18 .xlsx,10,18,fang,72,10,0,An. funestus,susceptible
control,wood,3,10,Results for 18 months post spray/Fang 04 may 18 .xlsx,10,18,fang,72,20,0,An. funestus,susceptible
deltamethrin,wood,1,10,Results for 18 months post spray/Fang 04 may 18 .xlsx,10,18,fang,72,100,0,An. funestus,susceptible
deltamethrin,wood,2,10,Results for 18 months post spray/Fang 04 may 18 .xlsx,10,18,fang,72,100,0,An. funestus,susceptible
deltamethrin,wood,3,5,Results for 18 months post spray/Fang 04 may 18 .xlsx,5,18,fang,72,100,0,An. funestus,susceptible
control,cement,1,10,Results for 18 months post spray/Fang 04 may 18 .xlsx,10,18,fang,72,0,0,An. funestus,susceptible
control,cement,2,11,Results for 18 months post spray/Fang 04 may 18 .xlsx,11,18,fang,72,9.090909091,0,An. funestus,susceptible
control,cement,3,10,Results for 18 months post spray/Fang 04 may 18 .xlsx,10,18,fang,72,0,0,An. funestus,susceptible
deltamethrin,cement,1,10,Results for 18 months post spray/Fang 04 may 18 .xlsx,10,18,fang,72,90,0,An. funestus,susceptible
deltamethrin,cement,2,9,Results for 18 months post spray/Fang 04 may 18 .xlsx,9,18,fang,72,55.55555556,0,An. funestus,susceptible
deltamethrin,cement,3,10,Results for 18 months post spray/Fang 04 may 18 .xlsx,10,18,fang,72,90,0,An. funestus,susceptible
control,mud,1,9,Results for 18 months post spray/Fang 04 may 18 .xlsx,9,18,fang,72,11.11111111,0,An. funestus,susceptible
control,mud,2,9,Results for 18 months post spray/Fang 04 may 18 .xlsx,9,18,fang,72,0,0,An. funestus,susceptible
control,mud,3,10,Results for 18 months post spray/Fang 04 may 18 .xlsx,10,18,fang,72,10,0,An. funestus,susceptible
deltamethrin,mud,1,10,Results for 18 months post spray/Fang 04 may 18 .xlsx,10,18,fang,72,50,0,An. funestus,susceptible
deltamethrin,mud,2,7,Results for 18 months post spray/Fang 04 may 18 .xlsx,7,18,fang,72,57.14285714,0,An. funestus,susceptible
deltamethrin,mud,3,10,Results for 18 months post spray/Fang 04 may 18 .xlsx,10,18,fang,72,90,0,An. funestus,susceptible
control,wood,1,9,Results for 18 months post spray/Fumoz 04 may 18 .xlsx,9,18,fumoz,72,0,0,An. funestus,resistant
control,wood,2,11,Results for 18 months post spray/Fumoz 04 may 18 .xlsx,11,18,fumoz,72,0,0,An. funestus,resistant
control,wood,3,9,Results for 18 months post spray/Fumoz 04 may 18 .xlsx,9,18,fumoz,72,11.11111111,0,An. funestus,resistant
deltamethrin,wood,1,10,Results for 18 months post spray/Fumoz 04 may 18 .xlsx,10,18,fumoz,72,0,0,An. funestus,resistant
deltamethrin,wood,2,9,Results for 18 months post spray/Fumoz 04 may 18 .xlsx,9,18,fumoz,72,0,0,An. funestus,resistant
deltamethrin,wood,3,9,Results for 18 months post spray/Fumoz 04 may 18 .xlsx,9,18,fumoz,72,0,0,An. funestus,resistant
control,cement,1,10,Results for 18 months post spray/Fumoz 04 may 18 .xlsx,10,18,fumoz,72,0,0,An. funestus,resistant
control,cement,2,10,Results for 18 months post spray/Fumoz 04 may 18 .xlsx,10,18,fumoz,72,10,0,An. funestus,resistant
control,cement,3,9,Results for 18 months post spray/Fumoz 04 may 18 .xlsx,9,18,fumoz,72,11.11111111,0,An. funestus,resistant
deltamethrin,cement,1,9,Results for 18 months post spray/Fumoz 04 may 18 .xlsx,9,18,fumoz,72,11.11111111,0,An. funestus,resistant
deltamethrin,cement,2,10,Results for 18 months post spray/Fumoz 04 may 18 .xlsx,10,18,fumoz,72,0,0,An. funestus,resistant
deltamethrin,cement,3,11,Results for 18 months post spray/Fumoz 04 may 18 .xlsx,11,18,fumoz,72,9.090909091,0,An. funestus,resistant
control,mud,1,10,Results for 18 months post spray/Fumoz 04 may 18 .xlsx,10,18,fumoz,72,0,0,An. funestus,resistant
control,mud,2,9,Results for 18 months post spray/Fumoz 04 may 18 .xlsx,9,18,fumoz,72,0,0,An. funestus,resistant
control,mud,3,9,Results for 18 months post spray/Fumoz 04 may 18 .xlsx,9,18,fumoz,72,0,0,An. funestus,resistant
deltamethrin,mud,1,8,Results for 18 months post spray/Fumoz 04 may 18 .xlsx,8,18,fumoz,72,12.5,0,An. funestus,resistant
deltamethrin,mud,2,11,Results for 18 months post spray/Fumoz 04 may 18 .xlsx,11,18,fumoz,72,0,0,An. funestus,resistant
deltamethrin,mud,3,10,Results for 18 months post spray/Fumoz 04 may 18 .xlsx,10,18,fumoz,72,0,0,An. funestus,resistant
control,wood,1,10,Results for 18 months post spray/Kisumu 16 may 18 .xlsx,10,18,kisumu,72,0,0,An. gambiae,susceptible
control,wood,2,11,Results for 18 months post spray/Kisumu 16 may 18 .xlsx,11,18,kisumu,72,0,0,An. gambiae,susceptible
control,wood,3,12,Results for 18 months post spray/Kisumu 16 may 18 .xlsx,12,18,kisumu,72,0,0,An. gambiae,susceptible
deltamethrin,wood,1,10,Results for 18 months post spray/Kisumu 16 may 18 .xlsx,10,18,kisumu,72,100,0,An. gambiae,susceptible
deltamethrin,wood,2,9,Results for 18 months post spray/Kisumu 16 may 18 .xlsx,9,18,kisumu,72,100,0,An. gambiae,susceptible
deltamethrin,wood,3,11,Results for 18 months post spray/Kisumu 16 may 18 .xlsx,11,18,kisumu,72,100,0,An. gambiae,susceptible
control,cement,1,6,Results for 18 months post spray/Kisumu 16 may 18 .xlsx,6,18,kisumu,72,16.66666667,0,An. gambiae,susceptible
control,cement,2,11,Results for 18 months post spray/Kisumu 16 may 18 .xlsx,11,18,kisumu,72,9.090909091,0,An. gambiae,susceptible
control,cement,3,9,Results for 18 months post spray/Kisumu 16 may 18 .xlsx,9,18,kisumu,72,0,0,An. gambiae,susceptible
deltamethrin,cement,1,11,Results for 18 months post spray/Kisumu 16 may 18 .xlsx,11,18,kisumu,72,100,0,An. gambiae,susceptible
deltamethrin,cement,2,9,Results for 18 months post spray/Kisumu 16 may 18 .xlsx,9,18,kisumu,72,100,0,An. gambiae,susceptible
deltamethrin,cement,3,11,Results for 18 months post spray/Kisumu 16 may 18 .xlsx,11,18,kisumu,72,100,0,An. gambiae,susceptible
control,mud,1,10,Results for 18 months post spray/Kisumu 16 may 18 .xlsx,10,18,kisumu,72,10,0,An. gambiae,susceptible
control,mud,2,9,Results for 18 months post spray/Kisumu 16 may 18 .xlsx,9,18,kisumu,72,0,0,An. gambiae,susceptible
control,mud,3,9,Results for 18 months post spray/Kisumu 16 may 18 .xlsx,9,18,kisumu,72,0,0,An. gambiae,susceptible
deltamethrin,mud,1,10,Results for 18 months post spray/Kisumu 16 may 18 .xlsx,10,18,kisumu,72,90,0,An. gambiae,susceptible
deltamethrin,mud,2,9,Results for 18 months post spray/Kisumu 16 may 18 .xlsx,9,18,kisumu,72,77.77777778,0,An. gambiae,susceptible
deltamethrin,mud,3,11,Results for 18 months post spray/Kisumu 16 may 18 .xlsx,11,18,kisumu,72,100,0,An. gambiae,susceptible
control,wood,1,8,Results for 18 months post spray/New Orleans 08 May 18.xlsx,8,18,orleans,72,0,0,A. aegypti,susceptible
control,wood,2,9,Results for 18 months post spray/New Orleans 08 May 18.xlsx,9,18,orleans,72,0,0,A. aegypti,susceptible
control,wood,3,12,Results for 18 months post spray/New Orleans 08 May 18.xlsx,12,18,orleans,72,0,0,A. aegypti,susceptible
deltamethrin,wood,1,10,Results for 18 months post spray/New Orleans 08 May 18.xlsx,10,18,orleans,72,100,0,A. aegypti,susceptible
deltamethrin,wood,2,9,Results for 18 months post spray/New Orleans 08 May 18.xlsx,9,18,orleans,72,100,0,A. aegypti,susceptible
deltamethrin,wood,3,6,Results for 18 months post spray/New Orleans 08 May 18.xlsx,6,18,orleans,72,100,0,A. aegypti,susceptible
control,cement,1,10,Results for 18 months post spray/New Orleans 08 May 18.xlsx,10,18,orleans,72,0,0,A. aegypti,susceptible
control,cement,2,9,Results for 18 months post spray/New Orleans 08 May 18.xlsx,9,18,orleans,72,0,0,A. aegypti,susceptible
